exp_name,problem,pc_train,pc_val,lr,num_trainimages,epochs
resnet50_set14_lr0.0001_numtrain100_augment1_epochmult10_v0,14,1.0,0.7380356788635254,0.0001,100,2800
resnet50_set14_lr6e-05_numtrain100_augment1_epochmult10_v0,14,1.0,0.7264285683631897,6e-05,100,2800
resnet50_set15_lr0.0003_numtrain100_augment1_epochmult10_v0,15,1.0,0.8533928394317627,0.0003,100,2800
resnet50_set15_lr0.0001_numtrain100_augment1_epochmult10_v0,15,1.0,0.8696428537368774,0.0001,100,2800
resnet50_set15_lr6e-05_numtrain100_augment1_epochmult10_v0,15,1.0,0.8358928561210632,5.9999999999999995e-05,100,2800
resnet50_set16_lr0.0003_numtrain100_augment1_epochmult10_v0,16,1.0,0.8466071486473083,0.0003,100,2800
resnet50_set16_lr0.0001_numtrain100_augment1_epochmult10_v0,16,1.0,0.8364285826683044,0.0001,100,2800
resnet50_set16_lr6e-05_numtrain100_augment1_epochmult10_v0,16,1.0,0.7155357003211975,6e-05,100,2800
resnet50_set17_lr0.0003_numtrain100_augment1_epochmult10_v0,17,1.0,0.6892856955528259,0.0003,100,2800
resnet50_set17_lr0.0001_numtrain100_augment1_epochmult10_v0,17,1.0,0.6823214292526245,0.0001,100,2800
resnet50_set17_lr6e-05_numtrain100_augment1_epochmult10_v0,17,1.0,0.6744642853736877,5.9999999999999995e-05,100,2800
resnet50_set18_lr0.0003_numtrain100_augment1_epochmult10_v0,18,1.0,0.9216071367263794,0.0003,100,2800
resnet50_set18_lr0.0001_numtrain100_augment1_epochmult10_v0,18,1.0,0.9217857122421264,0.0001,100,2800
resnet50_set18_lr6e-05_numtrain100_augment1_epochmult10_v0,18,1.0,0.8023214340209961,6e-05,100,2800
resnet50_set19_lr0.0003_numtrain100_augment1_epochmult10_v0,19,1.0,0.5239285826683044,0.0003,100,2800
resnet50_set19_lr0.0001_numtrain100_augment1_epochmult10_v0,19,1.0,0.5230357050895691,0.0001,100,2800
resnet50_set19_lr6e-05_numtrain100_augment1_epochmult10_v0,19,1.0,0.5362499952316284,5.9999999999999995e-05,100,2800
resnet50_set20_lr0.0003_numtrain100_augment1_epochmult10_v0,20,1.0,0.5078571438789368,0.0003,100,2800
resnet50_set20_lr0.0001_numtrain100_augment1_epochmult10_v0,20,1.0,0.5071428418159485,0.0001,100,2800
resnet50_set20_lr6e-05_numtrain100_augment1_epochmult10_v0,20,1.0,0.5098214149475098,6e-05,100,2800
resnet50_set21_lr0.0003_numtrain100_augment1_epochmult10_v0,21,1.0,0.5085714459419249,0.0003,100,2800
resnet50_set21_lr0.0001_numtrain100_augment1_epochmult10_v0,21,1.0,0.5108928680419922,0.0001,100,2800
resnet50_set21_lr6e-05_numtrain100_augment1_epochmult10_v0,21,1.0,0.5087500214576721,5.9999999999999995e-05,100,2800
resnet50_set22_lr0.0003_numtrain100_augment1_epochmult10_v0,22,1.0,0.585178554058075,0.0003,100,2800
resnet50_set22_lr0.0001_numtrain100_augment1_epochmult10_v0,22,1.0,0.6912499666213989,0.0001,100,2800
resnet50_set22_lr6e-05_numtrain100_augment1_epochmult10_v0,22,1.0,0.6675000190734863,6e-05,100,2800
resnet50_set23_lr0.0003_numtrain100_augment1_epochmult10_v0,23,1.0,0.9408928751945496,0.0003,100,2800
resnet50_set23_lr0.0001_numtrain100_augment1_epochmult10_v0,23,1.0,0.8989285826683044,0.0001,100,2800
resnet50_set23_lr6e-05_numtrain100_augment1_epochmult10_v0,23,1.0,0.837142825126648,5.9999999999999995e-05,100,2800
resnet50_set1_lr0.0003_numtrain28000_augment1_epochmult10_v1,1,0.993392825126648,0.9926785826683044,0.0003,28000,10
resnet50_set1_lr0.0001_numtrain28000_augment1_epochmult10_v1,1,0.998535692691803,0.993392825126648,0.0001,28000,10
resnet50_set1_lr6e-05_numtrain28000_augment1_epochmult10_v1,1,0.9978213906288148,0.9903571605682372,6e-05,28000,10
resnet50_set2_lr0.0003_numtrain28000_augment1_epochmult10_v1,2,1.0,1.0,0.0003,28000,10
resnet50_set2_lr0.0001_numtrain28000_augment1_epochmult10_v1,2,1.0,1.0,0.0001,28000,10
resnet50_set2_lr6e-05_numtrain28000_augment1_epochmult10_v0,2,1.0,1.0,5.9999999999999995e-05,28000,10
resnet50_set3_lr0.0003_numtrain28000_augment1_epochmult10_v0,3,1.0,1.0,0.0003,28000,10
resnet50_set3_lr0.0001_numtrain28000_augment1_epochmult10_v0,3,1.0,1.0,0.0001,28000,10
resnet50_set3_lr6e-05_numtrain28000_augment1_epochmult10_v0,3,0.9999285340309144,1.0,6e-05,28000,10
resnet50_set4_lr0.0003_numtrain28000_augment1_epochmult10_v0,4,1.0,1.0,0.0003,28000,10
resnet50_set4_lr0.0001_numtrain28000_augment1_epochmult10_v0,4,1.0,1.0,0.0001,28000,10
resnet50_set4_lr6e-05_numtrain28000_augment1_epochmult10_v0,4,1.0,1.0,5.9999999999999995e-05,28000,10
resnet50_set5_lr0.0003_numtrain28000_augment1_epochmult10_v1,5,0.9901071190834044,0.9887499809265136,0.0003,28000,10
resnet50_set5_lr0.0001_numtrain28000_augment1_epochmult10_v1,5,0.99657142162323,0.9882142543792723,0.0001,28000,10
resnet50_set5_lr6e-05_numtrain28000_augment1_epochmult10_v1,5,0.9954999685287476,0.9823214411735536,6e-05,28000,10
resnet50_set6_lr0.0003_numtrain28000_augment1_epochmult10_v1,6,0.9944999814033508,0.9919642806053162,0.0003,28000,10
resnet50_set6_lr0.0001_numtrain28000_augment1_epochmult10_v1,6,0.9961071610450744,0.9908928275108336,0.0001,28000,10
resnet50_set6_lr6e-05_numtrain28000_augment1_epochmult10_v1,6,0.994785726070404,0.983214259147644,5.9999999999999995e-05,28000,10
resnet50_set7_lr0.0003_numtrain28000_augment1_epochmult10_v1,7,0.9863213896751404,0.9842857122421264,0.0003,28000,10
resnet50_set7_lr0.0001_numtrain28000_augment1_epochmult10_v1,7,0.9911071062088012,0.9774999618530272,0.0001,28000,10
resnet50_set7_lr6e-05_numtrain28000_augment1_epochmult10_v1,7,0.9731785655021667,0.899642825126648,6e-05,28000,10
resnet50_set8_lr0.0003_numtrain28000_augment1_epochmult10_v0,8,0.9997142553329468,0.9991071224212646,0.0003,28000,10
resnet50_set8_lr0.0001_numtrain28000_augment1_epochmult10_v0,8,0.9997857213020324,0.9989285469055176,0.0001,28000,10
resnet50_set8_lr6e-05_numtrain28000_augment1_epochmult10_v0,8,0.9997142553329468,0.9985713958740234,5.9999999999999995e-05,28000,10
resnet50_set9_lr0.0003_numtrain28000_augment1_epochmult10_v0,9,1.0,1.0,0.0003,28000,10
resnet50_set9_lr0.0001_numtrain28000_augment1_epochmult10_v0,9,0.9999642968177797,0.9998214244842528,0.0001,28000,10
resnet50_set9_lr6e-05_numtrain28000_augment1_epochmult10_v0,9,0.9999285340309144,0.9998214244842528,6e-05,28000,10
resnet50_set10_lr0.0003_numtrain28000_augment1_epochmult10_v0,10,0.9994285702705384,0.999642848968506,0.0003,28000,10
resnet50_set10_lr0.0001_numtrain28000_augment1_epochmult10_v0,10,0.9997142553329468,0.9994642734527588,0.0001,28000,10
resnet50_set10_lr6e-05_numtrain28000_augment1_epochmult10_v0,10,0.999750018119812,0.999642848968506,5.9999999999999995e-05,28000,10
resnet50_set11_lr0.0003_numtrain28000_augment1_epochmult10_v0,11,1.0,1.0,0.0003,28000,10
resnet50_set11_lr0.0001_numtrain28000_augment1_epochmult10_v0,11,1.0,1.0,0.0001,28000,10
resnet50_set11_lr6e-05_numtrain28000_augment1_epochmult10_v0,11,1.0,1.0,6e-05,28000,10
resnet50_set12_lr0.0003_numtrain28000_augment1_epochmult10_v0,12,0.9998928308486938,1.0,0.0003,28000,10
resnet50_set12_lr0.0001_numtrain28000_augment1_epochmult10_v0,12,0.9999642968177797,0.9998214244842528,0.0001,28000,10
resnet50_set12_lr6e-05_numtrain28000_augment1_epochmult10_v0,12,1.0,1.0,5.9999999999999995e-05,28000,10
resnet50_set13_lr0.0003_numtrain28000_augment1_epochmult10_v0,13,0.9993571043014526,0.99785715341568,0.0003,28000,10
resnet50_set13_lr0.0001_numtrain28000_augment1_epochmult10_v0,13,0.9997142553329468,0.9985713958740234,0.0001,28000,10
resnet50_set13_lr6e-05_numtrain28000_augment1_epochmult10_v0,13,0.9998214244842528,0.9982143044471741,6e-05,28000,10
resnet50_set14_lr0.0003_numtrain28000_augment1_epochmult10_v0,14,0.9999642968177797,1.0,0.0003,28000,10
resnet50_set14_lr0.0001_numtrain28000_augment1_epochmult10_v0,14,0.9997857213020324,0.9998214244842528,0.0001,28000,10
resnet50_set14_lr6e-05_numtrain28000_augment1_epochmult10_v0,14,0.9998928308486938,0.9994642734527588,5.9999999999999995e-05,28000,10
resnet50_set15_lr0.0003_numtrain28000_augment1_epochmult10_v0,15,0.9996785521507264,0.999642848968506,0.0003,28000,10
resnet50_set15_lr0.0001_numtrain28000_augment1_epochmult10_v0,15,0.9998571276664734,1.0,0.0001,28000,10
resnet50_set15_lr6e-05_numtrain28000_augment1_epochmult10_v0,15,0.999750018119812,0.9998214244842528,6e-05,28000,10
resnet50_set16_lr0.0003_numtrain28000_augment1_epochmult10_v0,16,0.9998571276664734,0.999642848968506,0.0003,28000,10
resnet50_set16_lr0.0001_numtrain28000_augment1_epochmult10_v0,16,0.9998928308486938,0.9989285469055176,0.0001,28000,10
resnet50_set16_lr6e-05_numtrain28000_augment1_epochmult10_v0,16,0.9998214244842528,0.9987499713897704,5.9999999999999995e-05,28000,10
resnet50_set17_lr0.0003_numtrain28000_augment1_epochmult10_v1,17,0.9763571619987488,0.9644642472267152,0.0003,28000,10
resnet50_set17_lr0.0001_numtrain28000_augment1_epochmult10_v1,17,0.9854999780654908,0.9673213958740234,0.0001,28000,10
resnet50_set17_lr6e-05_numtrain28000_augment1_epochmult10_v1,17,0.986214280128479,0.9635714292526244,6e-05,28000,10
resnet50_set18_lr0.0003_numtrain28000_augment1_epochmult10_v0,18,0.9975357055664062,0.9960713982582092,0.0003,28000,10
resnet50_set18_lr0.0001_numtrain28000_augment1_epochmult10_v0,18,0.9983928203582764,0.9955357313156128,0.0001,28000,10
resnet50_set18_lr6e-05_numtrain28000_augment1_epochmult10_v0,18,0.9989285469055176,0.9953571557998656,5.9999999999999995e-05,28000,10
resnet50_set19_lr0.0003_numtrain28000_augment1_epochmult10_v1,19,0.9699642658233644,0.96660715341568,0.0003,28000,10
resnet50_set19_lr0.0001_numtrain28000_augment1_epochmult10_v1,19,0.9951428174972534,0.983035683631897,0.0001,28000,10
resnet50_set19_lr6e-05_numtrain28000_augment1_epochmult10_v1,19,0.9940357208251952,0.981428563594818,6e-05,28000,10
resnet50_set20_lr0.0003_numtrain28000_augment1_epochmult10_v1,20,0.9382857084274292,0.9382143020629884,0.0003,28000,10
resnet50_set20_lr0.0001_numtrain28000_augment1_epochmult10_v1,20,0.9950714111328124,0.987321436405182,0.0001,28000,10
resnet50_set20_lr6e-05_numtrain28000_augment1_epochmult10_v1,20,0.9948928356170654,0.9837499856948853,5.9999999999999995e-05,28000,10
resnet50_set21_lr0.0003_numtrain28000_augment1_epochmult10_v1,21,0.8684999942779541,0.8578571081161499,0.0003,28000,10
resnet50_set21_lr0.0001_numtrain28000_augment1_epochmult10_v1,21,0.9048571586608888,0.8655356764793396,0.0001,28000,10
resnet50_set21_lr6e-05_numtrain28000_augment1_epochmult10_v1,21,0.9664642810821532,0.9246428608894348,6e-05,28000,10
resnet50_set22_lr0.0003_numtrain28000_augment1_epochmult10_v1,22,0.9991428256034852,0.9985713958740234,0.0003,28000,10
resnet50_set22_lr0.0001_numtrain28000_augment1_epochmult10_v1,22,0.9992142915725708,0.99785715341568,0.0001,28000,10
resnet50_set22_lr6e-05_numtrain28000_augment1_epochmult10_v1,22,0.9988571405410768,0.9966071248054504,5.9999999999999995e-05,28000,10
resnet50_set23_lr0.0003_numtrain28000_augment1_epochmult10_v0,23,0.9999642968177797,1.0,0.0003,28000,10
resnet50_set23_lr0.0001_numtrain28000_augment1_epochmult10_v0,23,1.0,1.0,0.0001,28000,10
resnet50_set23_lr6e-05_numtrain28000_augment1_epochmult10_v0,23,1.0,1.0,6e-05,28000,10
resnet50_set1_lr0.0003_numtrain5000_augment1_epochmult10_v0,1,0.9985999464988708,0.983214259147644,0.0003,5000,56
resnet50_set1_lr0.0001_numtrain5000_augment1_epochmult10_v0,1,1.0,0.9744642972946168,0.0001,5000,56
resnet50_set1_lr6e-05_numtrain5000_augment1_epochmult10_v0,1,0.9997999668121338,0.9653571248054504,5.9999999999999995e-05,5000,56
resnet50_set2_lr0.0003_numtrain5000_augment1_epochmult10_v0,2,1.0,1.0,0.0003,5000,56
resnet50_set2_lr0.0001_numtrain5000_augment1_epochmult10_v0,2,1.0,1.0,0.0001,5000,56
resnet50_set2_lr6e-05_numtrain5000_augment1_epochmult10_v0,2,1.0,1.0,6e-05,5000,56
resnet50_set3_lr0.0003_numtrain5000_augment1_epochmult10_v0,3,1.0,1.0,0.0003,5000,56
resnet50_set3_lr0.0001_numtrain5000_augment1_epochmult10_v0,3,1.0,1.0,0.0001,5000,56
resnet50_set3_lr6e-05_numtrain5000_augment1_epochmult10_v0,3,1.0,1.0,5.9999999999999995e-05,5000,56
resnet50_set4_lr0.0003_numtrain5000_augment1_epochmult10_v0,4,1.0,1.0,0.0003,5000,56
resnet50_set4_lr0.0001_numtrain5000_augment1_epochmult10_v0,4,1.0,1.0,0.0001,5000,56
resnet50_set4_lr6e-05_numtrain5000_augment1_epochmult10_v0,4,1.0,0.9998214244842528,6e-05,5000,56
resnet50_set5_lr0.0003_numtrain5000_augment1_epochmult10_v0,5,0.9993999600410458,0.9762499928474426,0.0003,5000,56
resnet50_set5_lr0.0001_numtrain5000_augment1_epochmult10_v0,5,0.9997999668121338,0.8949999809265137,0.0001,5000,56
resnet50_set5_lr6e-05_numtrain5000_augment1_epochmult10_v0,5,0.9991999864578248,0.8485714197158813,5.9999999999999995e-05,5000,56
resnet50_set6_lr0.0003_numtrain5000_augment1_epochmult10_v0,6,0.9985999464988708,0.9758928418159484,0.0003,5000,56
resnet50_set6_lr0.0001_numtrain5000_augment1_epochmult10_v0,6,0.9991999864578248,0.9162499904632568,0.0001,5000,56
resnet50_set6_lr6e-05_numtrain5000_augment1_epochmult10_v0,6,0.9995999932289124,0.8485714197158813,6e-05,5000,56
resnet50_set7_lr0.0003_numtrain5000_augment1_epochmult10_v0,7,0.9955999851226808,0.7248214483261108,0.0003,5000,56
resnet50_set7_lr0.0001_numtrain5000_augment1_epochmult10_v0,7,0.9989999532699584,0.6837499737739563,0.0001,5000,56
resnet50_set7_lr6e-05_numtrain5000_augment1_epochmult10_v0,7,0.9997999668121338,0.6782142519950867,5.9999999999999995e-05,5000,56
resnet50_set8_lr0.0003_numtrain5000_augment1_epochmult10_v0,8,1.0,0.99785715341568,0.0003,5000,56
resnet50_set8_lr0.0001_numtrain5000_augment1_epochmult10_v0,8,1.0,0.9948214292526244,0.0001,5000,56
resnet50_set8_lr6e-05_numtrain5000_augment1_epochmult10_v0,8,1.0,0.9950000047683716,6e-05,5000,56
resnet50_set9_lr0.0003_numtrain5000_augment1_epochmult10_v0,9,1.0,0.9998214244842528,0.0003,5000,56
resnet50_set9_lr0.0001_numtrain5000_augment1_epochmult10_v0,9,1.0,0.9994642734527588,0.0001,5000,56
resnet50_set9_lr6e-05_numtrain5000_augment1_epochmult10_v0,9,1.0,0.999642848968506,5.9999999999999995e-05,5000,56
resnet50_set10_lr0.0003_numtrain5000_augment1_epochmult10_v0,10,1.0,0.9985713958740234,0.0003,5000,56
resnet50_set10_lr0.0001_numtrain5000_augment1_epochmult10_v0,10,1.0,0.998214304447174,0.0001,5000,56
resnet50_set10_lr6e-05_numtrain5000_augment1_epochmult10_v0,10,1.0,0.998035728931427,6e-05,5000,56
resnet50_set11_lr0.0003_numtrain5000_augment1_epochmult10_v0,11,1.0,1.0,0.0003,5000,56
resnet50_set11_lr0.0001_numtrain5000_augment1_epochmult10_v0,11,1.0,1.0,0.0001,5000,56
resnet50_set11_lr6e-05_numtrain5000_augment1_epochmult10_v0,11,1.0,1.0,5.9999999999999995e-05,5000,56
resnet50_set12_lr0.0003_numtrain5000_augment1_epochmult10_v0,12,1.0,0.9998214244842528,0.0003,5000,56
resnet50_set12_lr0.0001_numtrain5000_augment1_epochmult10_v0,12,1.0,1.0,0.0001,5000,56
resnet50_set12_lr6e-05_numtrain5000_augment1_epochmult10_v0,12,1.0,0.999642848968506,6e-05,5000,56
resnet50_set13_lr0.0003_numtrain5000_augment1_epochmult10_v0,13,0.9995999932289124,0.9951785802841188,0.0003,5000,56
resnet50_set13_lr0.0001_numtrain5000_augment1_epochmult10_v0,13,1.0,0.9944642782211304,0.0001,5000,56
resnet50_set13_lr6e-05_numtrain5000_augment1_epochmult10_v0,13,1.0,0.9917857050895692,5.9999999999999995e-05,5000,56
resnet50_set14_lr0.0003_numtrain5000_augment1_epochmult10_v0,14,0.9997999668121338,0.9991071224212646,0.0003,5000,56
resnet50_set14_lr0.0001_numtrain5000_augment1_epochmult10_v0,14,1.0,0.9985713958740234,0.0001,5000,56
resnet50_set14_lr6e-05_numtrain5000_augment1_epochmult10_v0,14,0.9993999600410458,0.9975000023841858,6e-05,5000,56
resnet50_set15_lr0.0003_numtrain5000_augment1_epochmult10_v0,15,1.0,0.9994642734527588,0.0003,5000,56
resnet50_set15_lr0.0001_numtrain5000_augment1_epochmult10_v0,15,1.0,0.9987499713897704,0.0001,5000,56
resnet50_set15_lr6e-05_numtrain5000_augment1_epochmult10_v0,15,1.0,0.9976785778999328,5.9999999999999995e-05,5000,56
resnet50_set16_lr0.0003_numtrain5000_augment1_epochmult10_v0,16,1.0,0.9992856979370116,0.0003,5000,56
resnet50_set16_lr0.0001_numtrain5000_augment1_epochmult10_v0,16,1.0,0.9985713958740234,0.0001,5000,56
resnet50_set16_lr6e-05_numtrain5000_augment1_epochmult10_v0,16,1.0,0.998035728931427,6e-05,5000,56
resnet50_set17_lr0.0003_numtrain5000_augment1_epochmult10_v0,17,0.997599959373474,0.9351785778999328,0.0003,5000,56
resnet50_set17_lr0.0001_numtrain5000_augment1_epochmult10_v0,17,0.9983999729156494,0.9244642853736876,0.0001,5000,56
resnet50_set17_lr6e-05_numtrain5000_augment1_epochmult10_v0,17,0.9995999932289124,0.910178542137146,5.9999999999999995e-05,5000,56
resnet50_set18_lr0.0003_numtrain5000_augment1_epochmult10_v0,18,1.0,0.993392825126648,0.0003,5000,56
resnet50_set18_lr0.0001_numtrain5000_augment1_epochmult10_v0,18,0.9997999668121338,0.9923214316368104,0.0001,5000,56
resnet50_set18_lr6e-05_numtrain5000_augment1_epochmult10_v0,18,1.0,0.991428554058075,6e-05,5000,56
resnet50_set19_lr0.0003_numtrain5000_augment1_epochmult10_v0,19,0.996399998664856,0.9382143020629884,0.0003,5000,56
resnet50_set19_lr0.0001_numtrain5000_augment1_epochmult10_v0,19,0.9991999864578248,0.9558928608894348,0.0001,5000,56
resnet50_set19_lr6e-05_numtrain5000_augment1_epochmult10_v0,19,0.9989999532699584,0.929107129573822,5.9999999999999995e-05,5000,56
resnet50_set20_lr0.0003_numtrain5000_augment1_epochmult10_v0,20,0.972599983215332,0.9158928394317628,0.0003,5000,56
resnet50_set20_lr0.0001_numtrain5000_augment1_epochmult10_v0,20,1.0,0.962321400642395,0.0001,5000,56
resnet50_set20_lr6e-05_numtrain5000_augment1_epochmult10_v0,20,1.0,0.945892870426178,6e-05,5000,56
resnet50_set21_lr0.0003_numtrain5000_augment1_epochmult10_v0,21,0.9905999898910522,0.758392870426178,0.0003,5000,56
resnet50_set21_lr0.0001_numtrain5000_augment1_epochmult10_v0,21,0.9955999851226808,0.7358928322792053,0.0001,5000,56
resnet50_set21_lr6e-05_numtrain5000_augment1_epochmult10_v0,21,0.9985999464988708,0.7442857027053833,5.9999999999999995e-05,5000,56
resnet50_set22_lr0.0003_numtrain5000_augment1_epochmult10_v0,22,0.9979999661445618,0.9923214316368104,0.0003,5000,56
resnet50_set22_lr0.0001_numtrain5000_augment1_epochmult10_v0,22,0.9997999668121338,0.9925000071525574,0.0001,5000,56
resnet50_set22_lr6e-05_numtrain5000_augment1_epochmult10_v0,22,0.9995999932289124,0.9875000119209292,6e-05,5000,56
resnet50_set23_lr0.0003_numtrain5000_augment1_epochmult10_v0,23,1.0,0.9998214244842528,0.0003,5000,56
resnet50_set23_lr0.0001_numtrain5000_augment1_epochmult10_v0,23,1.0,0.999642848968506,0.0001,5000,56
resnet50_set23_lr6e-05_numtrain5000_augment1_epochmult10_v0,23,1.0,1.0,5.9999999999999995e-05,5000,56
resnet50_set1_lr0.0003_numtrain500_augment1_epochmult10_v0,1,1.0,0.6869642734527588,0.0003,500,560
resnet50_set1_lr0.0001_numtrain500_augment1_epochmult10_v0,1,1.0,0.7283928394317627,0.0001,500,560
resnet50_set1_lr6e-05_numtrain500_augment1_epochmult10_v0,1,1.0,0.7266071438789368,6e-05,500,560
resnet50_set2_lr0.0003_numtrain500_augment1_epochmult10_v0,2,1.0,1.0,0.0003,500,560
resnet50_set2_lr0.0001_numtrain500_augment1_epochmult10_v0,2,1.0,1.0,0.0001,500,560
resnet50_set2_lr6e-05_numtrain500_augment1_epochmult10_v0,2,1.0,1.0,5.9999999999999995e-05,500,560
resnet50_set3_lr0.0003_numtrain500_augment1_epochmult10_v0,3,1.0,0.9985713958740234,0.0003,500,560
resnet50_set3_lr0.0001_numtrain500_augment1_epochmult10_v0,3,1.0,0.9971428513526917,0.0001,500,560
resnet50_set3_lr6e-05_numtrain500_augment1_epochmult10_v0,3,1.0,0.9889285564422607,6e-05,500,560
