n01491361_ILSVRC2012_val_00029300, 24
n02808440_ILSVRC2012_val_00024866, 224
n02259212_ILSVRC2012_val_00027387, 224
n07613480_ILSVRC2012_val_00037294, 15
n02093256_ILSVRC2012_val_00036989, 30
n02123045_ILSVRC2012_val_00001341, 224
n07753275_ILSVRC2012_val_00018941, 19
n02096294_ILSVRC2012_val_00026475, 224
n04557648_ILSVRC2012_val_00037544, 46
n03544143_ILSVRC2012_val_00019475, 30
n02457408_ILSVRC2012_val_00024501, 24
n03063689_ILSVRC2012_val_00042455, 224
n02486261_ILSVRC2012_val_00007174, 24
n02749479_ILSVRC2012_val_00016457, 224
n02808440_ILSVRC2012_val_00013900, 224
n01744401_ILSVRC2012_val_00044580, 24
n01630670_ILSVRC2012_val_00021083, 37
n07711569_ILSVRC2012_val_00015761, 37
n01986214_ILSVRC2012_val_00024894, 24
n09256479_ILSVRC2012_val_00007049, 30
n04285008_ILSVRC2012_val_00007592, 224
n02948072_ILSVRC2012_val_00012453, 224
n04560804_ILSVRC2012_val_00011758, 224
n07760859_ILSVRC2012_val_00039541, 24
n02123045_ILSVRC2012_val_00044027, 224
n03630383_ILSVRC2012_val_00004537, 37
n04557648_ILSVRC2012_val_00012968, 224
n03888605_ILSVRC2012_val_00028863, 224
n03393912_ILSVRC2012_val_00036114, 19
n04039381_ILSVRC2012_val_00028105, 24
n04141076_ILSVRC2012_val_00046661, 224
n01860187_ILSVRC2012_val_00033733, 24
n01984695_ILSVRC2012_val_00004219, 24
n04596742_ILSVRC2012_val_00042268, 224
n02025239_ILSVRC2012_val_00026556, 30
n03584829_ILSVRC2012_val_00012032, 58
n04584207_ILSVRC2012_val_00040311, 24
n03297495_ILSVRC2012_val_00007396, 224
n01675722_ILSVRC2012_val_00005647, 24
n01729977_ILSVRC2012_val_00010545, 19
n03902125_ILSVRC2012_val_00019465, 15
n02113978_ILSVRC2012_val_00046981, 19
n01843065_ILSVRC2012_val_00044268, 19
n03337140_ILSVRC2012_val_00028423, 30
n04005630_ILSVRC2012_val_00017246, 224
n01855032_ILSVRC2012_val_00031879, 58
n03131574_ILSVRC2012_val_00040407, 30
n07715103_ILSVRC2012_val_00048429, 24
n03976657_ILSVRC2012_val_00025930, 224
n03874599_ILSVRC2012_val_00024366, 224
n04336792_ILSVRC2012_val_00005839, 224
n03657121_ILSVRC2012_val_00017890, 19
n04049303_ILSVRC2012_val_00040866, 30
n02486261_ILSVRC2012_val_00041861, 24
n02860847_ILSVRC2012_val_00037897, 30
n02165456_ILSVRC2012_val_00017406, 37
n04517823_ILSVRC2012_val_00028443, 30
n03954731_ILSVRC2012_val_00037757, 37
n01773549_ILSVRC2012_val_00029496, 30
n02086240_ILSVRC2012_val_00042523, 24
n02099601_ILSVRC2012_val_00013611, 224
n02128925_ILSVRC2012_val_00031686, 19
n03773504_ILSVRC2012_val_00016766, 224
n02454379_ILSVRC2012_val_00002448, 24
n04523525_ILSVRC2012_val_00041517, 30
n03724870_ILSVRC2012_val_00009544, 224
n01847000_ILSVRC2012_val_00011584, 224
n04346328_ILSVRC2012_val_00000522, 24
n01817953_ILSVRC2012_val_00017242, 37
n02106550_ILSVRC2012_val_00019107, 3
n01910747_ILSVRC2012_val_00000063, 58
n02441942_ILSVRC2012_val_00042483, 30
n03124170_ILSVRC2012_val_00039750, 179
n03796401_ILSVRC2012_val_00025674, 224
n07717410_ILSVRC2012_val_00010479, 73
n04483307_ILSVRC2012_val_00049859, 143
n02423022_ILSVRC2012_val_00003125, 224
n02066245_ILSVRC2012_val_00004755, 30
n07831146_ILSVRC2012_val_00007802, 19
n02817516_ILSVRC2012_val_00031320, 15
n04599235_ILSVRC2012_val_00015111, 224
n01882714_ILSVRC2012_val_00015072, 46
n03724870_ILSVRC2012_val_00031381, 224
n07745940_ILSVRC2012_val_00004428, 30
n03961711_ILSVRC2012_val_00019084, 224
n01641577_ILSVRC2012_val_00003748, 19
n04532670_ILSVRC2012_val_00022338, 24
n03372029_ILSVRC2012_val_00046205, 224
n12768682_ILSVRC2012_val_00031830, 24
n01795545_ILSVRC2012_val_00028545, 46
n04579432_ILSVRC2012_val_00001734, 30
n02834397_ILSVRC2012_val_00035630, 37
n03388043_ILSVRC2012_val_00024660, 24
n04033901_ILSVRC2012_val_00002345, 58
n04542943_ILSVRC2012_val_00028926, 224
n03873416_ILSVRC2012_val_00016980, 224
n07742313_ILSVRC2012_val_00046718, 37
n11879895_ILSVRC2012_val_00003137, 12
n01944390_ILSVRC2012_val_00022381, 24
n02264363_ILSVRC2012_val_00001466, 24
n02011460_ILSVRC2012_val_00042193, 24
n02123159_ILSVRC2012_val_00039553, 224
n03146219_ILSVRC2012_val_00034509, 224
n02492035_ILSVRC2012_val_00041232, 30
n04515003_ILSVRC2012_val_00002400, 30
n03459775_ILSVRC2012_val_00025067, 224
n04589890_ILSVRC2012_val_00010471, 224
n03290653_ILSVRC2012_val_00010346, 37
n02058221_ILSVRC2012_val_00040987, 30
n02497673_ILSVRC2012_val_00030131, 224
n04380533_ILSVRC2012_val_00019316, 37
n03127747_ILSVRC2012_val_00041350, 19
n02412080_ILSVRC2012_val_00048771, 224
n02797295_ILSVRC2012_val_00023355, 224
n02483708_ILSVRC2012_val_00037156, 15
n03937543_ILSVRC2012_val_00043001, 19
n04604644_ILSVRC2012_val_00024728, 15
n01665541_ILSVRC2012_val_00022588, 224
n03325584_ILSVRC2012_val_00018101, 10
n01955084_ILSVRC2012_val_00024870, 224
n02092339_ILSVRC2012_val_00044611, 24
n04133789_ILSVRC2012_val_00037599, 46
n04146614_ILSVRC2012_val_00005166, 24
n02165105_ILSVRC2012_val_00003852, 24
n02415577_ILSVRC2012_val_00012720, 24
n02108000_ILSVRC2012_val_00049574, 30
n04372370_ILSVRC2012_val_00036463, 224
n04552348_ILSVRC2012_val_00047865, 24
n02500267_ILSVRC2012_val_00003500, 30
n02492660_ILSVRC2012_val_00008878, 224
n01675722_ILSVRC2012_val_00031103, 19
n03788365_ILSVRC2012_val_00015159, 24
n03160309_ILSVRC2012_val_00031189, 37
n03630383_ILSVRC2012_val_00019735, 224
n02825657_ILSVRC2012_val_00018146, 224
n03649909_ILSVRC2012_val_00022230, 224
n02094114_ILSVRC2012_val_00019305, 224
n04553703_ILSVRC2012_val_00003795, 30
n02095570_ILSVRC2012_val_00024464, 30
n02112350_ILSVRC2012_val_00014547, 58
n04238763_ILSVRC2012_val_00028688, 30
n03065424_ILSVRC2012_val_00020368, 224
n02231487_ILSVRC2012_val_00047601, 19
n04254680_ILSVRC2012_val_00038483, 24
n07715103_ILSVRC2012_val_00005776, 224
n04005630_ILSVRC2012_val_00031106, 224
n01950731_ILSVRC2012_val_00011651, 224
n04483307_ILSVRC2012_val_00048457, 24
n03777754_ILSVRC2012_val_00022796, 37
n09428293_ILSVRC2012_val_00002544, 224
n03930313_ILSVRC2012_val_00004063, 224
n02927161_ILSVRC2012_val_00043322, 224
n07831146_ILSVRC2012_val_00034117, 15
n04612504_ILSVRC2012_val_00045388, 19
n03649909_ILSVRC2012_val_00049371, 19
n01817953_ILSVRC2012_val_00012003, 30
n02834397_ILSVRC2012_val_00043290, 30
n04311174_ILSVRC2012_val_00013300, 224
n02814860_ILSVRC2012_val_00005131, 58
n02093428_ILSVRC2012_val_00039832, 224
n02807133_ILSVRC2012_val_00016691, 24
n04023962_ILSVRC2012_val_00010977, 3
n02814533_ILSVRC2012_val_00016314, 24
n02124075_ILSVRC2012_val_00010417, 224
n01818515_ILSVRC2012_val_00048027, 224
n01729977_ILSVRC2012_val_00021750, 24
n03220513_ILSVRC2012_val_00044722, 224
n01784675_ILSVRC2012_val_00004136, 224
n01692333_ILSVRC2012_val_00036849, 15
n01667114_ILSVRC2012_val_00026202, 24
n02804610_ILSVRC2012_val_00011135, 224
n04263257_ILSVRC2012_val_00025811, 224
n04591713_ILSVRC2012_val_00024147, 179
n02006656_ILSVRC2012_val_00013110, 24
n07760859_ILSVRC2012_val_00047777, 30
n02110806_ILSVRC2012_val_00030771, 224
n04147183_ILSVRC2012_val_00015783, 224
n04141327_ILSVRC2012_val_00038141, 224
n01882714_ILSVRC2012_val_00046155, 224
n13040303_ILSVRC2012_val_00025446, 30
n04266014_ILSVRC2012_val_00048263, 24
n03633091_ILSVRC2012_val_00002347, 30
n01748264_ILSVRC2012_val_00014620, 58
n03787032_ILSVRC2012_val_00044851, 224
n01498041_ILSVRC2012_val_00042175, 224
n04147183_ILSVRC2012_val_00009142, 15
n02835271_ILSVRC2012_val_00026292, 24
n03950228_ILSVRC2012_val_00034799, 224
n04591157_ILSVRC2012_val_00022572, 224
n03404251_ILSVRC2012_val_00038511, 15
n01518878_ILSVRC2012_val_00039355, 58
n01698640_ILSVRC2012_val_00003688, 24
n07875152_ILSVRC2012_val_00022876, 30
n07860988_ILSVRC2012_val_00019221, 224
n03908618_ILSVRC2012_val_00008762, 24
n02091467_ILSVRC2012_val_00004996, 224
n01494475_ILSVRC2012_val_00035367, 224
n04599235_ILSVRC2012_val_00027561, 224
n01697457_ILSVRC2012_val_00008146, 15
n01739381_ILSVRC2012_val_00029979, 19
n04099969_ILSVRC2012_val_00017631, 30
n03372029_ILSVRC2012_val_00008240, 19
n03825788_ILSVRC2012_val_00048248, 24
n03594734_ILSVRC2012_val_00048648, 19
n07836838_ILSVRC2012_val_00030686, 15
n07920052_ILSVRC2012_val_00028753, 224
n03617480_ILSVRC2012_val_00035822, 224
n03929660_ILSVRC2012_val_00036654, 24
n03125729_ILSVRC2012_val_00019971, 224
n04442312_ILSVRC2012_val_00021748, 15
n04325704_ILSVRC2012_val_00032664, 224
n02089867_ILSVRC2012_val_00037305, 19
n03530642_ILSVRC2012_val_00025146, 224
n01784675_ILSVRC2012_val_00039488, 15
n04252077_ILSVRC2012_val_00033043, 24
n13037406_ILSVRC2012_val_00030151, 19
n03706229_ILSVRC2012_val_00046324, 224
n03961711_ILSVRC2012_val_00027431, 19
n02229544_ILSVRC2012_val_00003997, 224
n01608432_ILSVRC2012_val_00033214, 58
n02123045_ILSVRC2012_val_00047911, 224
n03529860_ILSVRC2012_val_00025630, 224
n03372029_ILSVRC2012_val_00021414, 12
n01484850_ILSVRC2012_val_00028028, 73
n01843383_ILSVRC2012_val_00014068, 24
n03633091_ILSVRC2012_val_00014264, 224
n01631663_ILSVRC2012_val_00016864, 224
n02002556_ILSVRC2012_val_00041881, 19
n03874293_ILSVRC2012_val_00035353, 24
n01843065_ILSVRC2012_val_00011605, 24
n03733131_ILSVRC2012_val_00022473, 24
n04162706_ILSVRC2012_val_00005165, 224
n02526121_ILSVRC2012_val_00041627, 46
n01950731_ILSVRC2012_val_00039974, 24
n03109150_ILSVRC2012_val_00033008, 224
n02442845_ILSVRC2012_val_00040698, 19
n03903868_ILSVRC2012_val_00024519, 224
n03179701_ILSVRC2012_val_00012239, 224
n02102040_ILSVRC2012_val_00004553, 30
n03710721_ILSVRC2012_val_00041966, 224
n04009552_ILSVRC2012_val_00045112, 224
n01855672_ILSVRC2012_val_00025667, 224
n06596364_ILSVRC2012_val_00029846, 224
n03733281_ILSVRC2012_val_00016418, 37
n03388043_ILSVRC2012_val_00028934, 73
n03447447_ILSVRC2012_val_00012445, 19
n07875152_ILSVRC2012_val_00015388, 19
n01491361_ILSVRC2012_val_00030658, 224
n02988304_ILSVRC2012_val_00003491, 224
n02500267_ILSVRC2012_val_00007243, 24
n03791053_ILSVRC2012_val_00039358, 30
n02325366_ILSVRC2012_val_00013352, 37
n03642806_ILSVRC2012_val_00048251, 224
n01443537_ILSVRC2012_val_00013513, 30
n02825657_ILSVRC2012_val_00015150, 224
n03788365_ILSVRC2012_val_00042450, 37
n04613696_ILSVRC2012_val_00007854, 30
n01735189_ILSVRC2012_val_00046440, 19
n03764736_ILSVRC2012_val_00005478, 224
n02129165_ILSVRC2012_val_00012343, 19
n02454379_ILSVRC2012_val_00018686, 224
n02113978_ILSVRC2012_val_00011202, 37
n02342885_ILSVRC2012_val_00015181, 37
n02088094_ILSVRC2012_val_00015990, 24
n02089078_ILSVRC2012_val_00019462, 224
n02727426_ILSVRC2012_val_00039440, 19
n03983396_ILSVRC2012_val_00033968, 24
n02799071_ILSVRC2012_val_00012189, 37
n02843684_ILSVRC2012_val_00006780, 24
n02085782_ILSVRC2012_val_00043201, 30
n01514668_ILSVRC2012_val_00028712, 224
n04019541_ILSVRC2012_val_00009756, 19
n01751748_ILSVRC2012_val_00033903, 15
n03461385_ILSVRC2012_val_00042117, 224
n03649909_ILSVRC2012_val_00013162, 224
n02493509_ILSVRC2012_val_00040269, 224
n03770679_ILSVRC2012_val_00007374, 224
n02100735_ILSVRC2012_val_00019050, 224
n02066245_ILSVRC2012_val_00037778, 224
n02087394_ILSVRC2012_val_00000077, 37
n02109047_ILSVRC2012_val_00042206, 30
n02096437_ILSVRC2012_val_00003380, 46
n03961711_ILSVRC2012_val_00042539, 30
n03467068_ILSVRC2012_val_00049891, 143
n03803284_ILSVRC2012_val_00027961, 224
n02025239_ILSVRC2012_val_00028187, 30
n04485082_ILSVRC2012_val_00035926, 224
n03028079_ILSVRC2012_val_00033509, 24
n02172182_ILSVRC2012_val_00011085, 30
n01558993_ILSVRC2012_val_00007667, 10
n01729977_ILSVRC2012_val_00040950, 224
n03967562_ILSVRC2012_val_00041970, 30
n03769881_ILSVRC2012_val_00036750, 224
n02106550_ILSVRC2012_val_00034771, 19
n02190166_ILSVRC2012_val_00036434, 46
n02006656_ILSVRC2012_val_00008978, 24
n01664065_ILSVRC2012_val_00020141, 46
n03127747_ILSVRC2012_val_00025383, 224
n04509417_ILSVRC2012_val_00017279, 224
n04560804_ILSVRC2012_val_00034852, 224
n02109525_ILSVRC2012_val_00049356, 91
n02699494_ILSVRC2012_val_00013048, 19
n02120505_ILSVRC2012_val_00043421, 30
n03977966_ILSVRC2012_val_00007655, 224
n01728920_ILSVRC2012_val_00047852, 24
n03720891_ILSVRC2012_val_00047710, 46
n03126707_ILSVRC2012_val_00038795, 73
n03840681_ILSVRC2012_val_00023297, 24
n02403003_ILSVRC2012_val_00009046, 30
n03187595_ILSVRC2012_val_00029045, 24
n02342885_ILSVRC2012_val_00039968, 24
n02417914_ILSVRC2012_val_00003685, 37
n04532670_ILSVRC2012_val_00044782, 224
n02676566_ILSVRC2012_val_00005467, 224
n09428293_ILSVRC2012_val_00043977, 46
n03127925_ILSVRC2012_val_00027797, 224
n03065424_ILSVRC2012_val_00040791, 15
n02107312_ILSVRC2012_val_00034324, 224
n02087394_ILSVRC2012_val_00001651, 30
n04127249_ILSVRC2012_val_00002068, 24
n09246464_ILSVRC2012_val_00019597, 30
n02910353_ILSVRC2012_val_00046056, 224
n02013706_ILSVRC2012_val_00045911, 30
n04125021_ILSVRC2012_val_00001169, 30
n02259212_ILSVRC2012_val_00028692, 224
n04264628_ILSVRC2012_val_00044098, 224
n03355925_ILSVRC2012_val_00012078, 24
n03042490_ILSVRC2012_val_00033943, 224
n01985128_ILSVRC2012_val_00003119, 224
n02417914_ILSVRC2012_val_00023489, 37
n03325584_ILSVRC2012_val_00034182, 3
n04116512_ILSVRC2012_val_00015288, 30
n01753488_ILSVRC2012_val_00034461, 224
n02992529_ILSVRC2012_val_00005705, 46
n03085013_ILSVRC2012_val_00044090, 30
n03908618_ILSVRC2012_val_00012965, 224
n03743016_ILSVRC2012_val_00020640, 24
n02509815_ILSVRC2012_val_00012980, 30
n02860847_ILSVRC2012_val_00003099, 37
n04336792_ILSVRC2012_val_00016751, 224
n02676566_ILSVRC2012_val_00019450, 224
n03706229_ILSVRC2012_val_00016942, 46
n02492660_ILSVRC2012_val_00047185, 24
n07880968_ILSVRC2012_val_00031146, 24
n01737021_ILSVRC2012_val_00009042, 224
n04548362_ILSVRC2012_val_00003108, 37
n02086079_ILSVRC2012_val_00041109, 224
n01443537_ILSVRC2012_val_00022138, 3
n02837789_ILSVRC2012_val_00036936, 24
n02892201_ILSVRC2012_val_00033978, 19
n02099267_ILSVRC2012_val_00019226, 19
n02112018_ILSVRC2012_val_00044585, 10
n02111500_ILSVRC2012_val_00029490, 24
n03666591_ILSVRC2012_val_00009465, 91
n04041544_ILSVRC2012_val_00008193, 224
n02823750_ILSVRC2012_val_00037744, 73
n04263257_ILSVRC2012_val_00034989, 224
n02110063_ILSVRC2012_val_00005575, 19
n01806567_ILSVRC2012_val_00026021, 37
n04350905_ILSVRC2012_val_00030307, 30
n03661043_ILSVRC2012_val_00000715, 224
n04200800_ILSVRC2012_val_00048329, 30
n03658185_ILSVRC2012_val_00008145, 224
n09288635_ILSVRC2012_val_00030256, 24
n02823750_ILSVRC2012_val_00010130, 30
n02108000_ILSVRC2012_val_00002492, 15
n02807133_ILSVRC2012_val_00006861, 224
n03188531_ILSVRC2012_val_00014675, 58
n02056570_ILSVRC2012_val_00011062, 15
n03445777_ILSVRC2012_val_00022792, 37
n07697537_ILSVRC2012_val_00042412, 37
n02415577_ILSVRC2012_val_00019055, 15
n03899768_ILSVRC2012_val_00011183, 19
n01773797_ILSVRC2012_val_00007677, 224
n03485407_ILSVRC2012_val_00036135, 19
n02361337_ILSVRC2012_val_00038028, 24
n01558993_ILSVRC2012_val_00019038, 19
n04252077_ILSVRC2012_val_00029893, 24
n03483316_ILSVRC2012_val_00043382, 224
n04041544_ILSVRC2012_val_00047817, 19
n02037110_ILSVRC2012_val_00002738, 224
n04398044_ILSVRC2012_val_00030441, 224
n01795545_ILSVRC2012_val_00035601, 19
n02814533_ILSVRC2012_val_00027081, 37
n03291819_ILSVRC2012_val_00003352, 224
n02124075_ILSVRC2012_val_00007023, 37
n02804414_ILSVRC2012_val_00017317, 224
n02112018_ILSVRC2012_val_00019822, 58
n03325584_ILSVRC2012_val_00007741, 15
n03457902_ILSVRC2012_val_00014654, 24
n01748264_ILSVRC2012_val_00035976, 143
n03709823_ILSVRC2012_val_00032247, 224
n02007558_ILSVRC2012_val_00019951, 19
n02128925_ILSVRC2012_val_00041267, 19
n02033041_ILSVRC2012_val_00020205, 37
n03888605_ILSVRC2012_val_00008363, 46
n03131574_ILSVRC2012_val_00016407, 24
n07873807_ILSVRC2012_val_00047524, 224
n01843383_ILSVRC2012_val_00015673, 37
n04428191_ILSVRC2012_val_00003316, 19
n03777754_ILSVRC2012_val_00007543, 224
n02097130_ILSVRC2012_val_00003758, 73
n03764736_ILSVRC2012_val_00002470, 46
n02487347_ILSVRC2012_val_00022040, 46
n03710721_ILSVRC2012_val_00047553, 224
n01855032_ILSVRC2012_val_00025130, 24
n02113023_ILSVRC2012_val_00044237, 30
n04009552_ILSVRC2012_val_00001253, 15
n04591713_ILSVRC2012_val_00039657, 224
n01943899_ILSVRC2012_val_00012672, 224
n02130308_ILSVRC2012_val_00031348, 224
n11939491_ILSVRC2012_val_00004514, 30
n12620546_ILSVRC2012_val_00029292, 30
n01530575_ILSVRC2012_val_00037116, 58
n02094114_ILSVRC2012_val_00014810, 30
n01641577_ILSVRC2012_val_00019578, 37
n02107574_ILSVRC2012_val_00001302, 30
n02749479_ILSVRC2012_val_00002719, 224
n03109150_ILSVRC2012_val_00040330, 24
n02113186_ILSVRC2012_val_00025691, 58
n03623198_ILSVRC2012_val_00009826, 224
n02787622_ILSVRC2012_val_00010207, 19
n02098286_ILSVRC2012_val_00008945, 46
n01944390_ILSVRC2012_val_00002602, 30
n03903868_ILSVRC2012_val_00010953, 30
n03026506_ILSVRC2012_val_00040934, 19
n02104365_ILSVRC2012_val_00042768, 224
n02708093_ILSVRC2012_val_00013244, 24
n13052670_ILSVRC2012_val_00039616, 15
n04366367_ILSVRC2012_val_00004429, 224
n01843383_ILSVRC2012_val_00005901, 30
n03530642_ILSVRC2012_val_00041787, 24
n03384352_ILSVRC2012_val_00018473, 224
n04081281_ILSVRC2012_val_00047007, 224
n04125021_ILSVRC2012_val_00041163, 224
n04584207_ILSVRC2012_val_00039917, 224
n01930112_ILSVRC2012_val_00026452, 224
n04229816_ILSVRC2012_val_00020818, 12
n02776631_ILSVRC2012_val_00039610, 224
n02095570_ILSVRC2012_val_00046610, 224
n03133878_ILSVRC2012_val_00004670, 24
n03733131_ILSVRC2012_val_00003505, 24
n03028079_ILSVRC2012_val_00049943, 46
n07584110_ILSVRC2012_val_00032735, 37
n02094433_ILSVRC2012_val_00043233, 46
n04204238_ILSVRC2012_val_00015859, 224
n04486054_ILSVRC2012_val_00040446, 30
n10148035_ILSVRC2012_val_00022168, 24
n12267677_ILSVRC2012_val_00024975, 19
n03494278_ILSVRC2012_val_00021005, 37
n02963159_ILSVRC2012_val_00049556, 224
n06785654_ILSVRC2012_val_00004597, 24
n03733281_ILSVRC2012_val_00039998, 224
n09256479_ILSVRC2012_val_00008164, 224
n04536866_ILSVRC2012_val_00046990, 224
n04398044_ILSVRC2012_val_00014880, 224
n07753275_ILSVRC2012_val_00030047, 24
n02363005_ILSVRC2012_val_00023296, 30
n01491361_ILSVRC2012_val_00013484, 19
n03133878_ILSVRC2012_val_00041085, 24
n04596742_ILSVRC2012_val_00018350, 224
n02480855_ILSVRC2012_val_00041155, 224
n04532106_ILSVRC2012_val_00043040, 24
n03976467_ILSVRC2012_val_00037321, 37
n02002556_ILSVRC2012_val_00026139, 15
n01774750_ILSVRC2012_val_00035080, 19
n03630383_ILSVRC2012_val_00045271, 24
n02825657_ILSVRC2012_val_00002587, 12
n04265275_ILSVRC2012_val_00031079, 224
n03000247_ILSVRC2012_val_00034857, 224
n07695742_ILSVRC2012_val_00003416, 24
n03047690_ILSVRC2012_val_00018631, 224
n02979186_ILSVRC2012_val_00017775, 224
n02113186_ILSVRC2012_val_00022712, 224
n04266014_ILSVRC2012_val_00014262, 12
n03623198_ILSVRC2012_val_00017853, 224
n04330267_ILSVRC2012_val_00029749, 24
n03197337_ILSVRC2012_val_00038776, 224
n01496331_ILSVRC2012_val_00045936, 224
n03297495_ILSVRC2012_val_00022933, 224
n04040759_ILSVRC2012_val_00012378, 24
n02105056_ILSVRC2012_val_00036843, 224
n04067472_ILSVRC2012_val_00012789, 224
n02088632_ILSVRC2012_val_00010982, 224
n04335435_ILSVRC2012_val_00044131, 19
n03781244_ILSVRC2012_val_00028364, 224
n01531178_ILSVRC2012_val_00015903, 24
n02219486_ILSVRC2012_val_00043616, 224
n07831146_ILSVRC2012_val_00029301, 24
n01537544_ILSVRC2012_val_00043965, 19
n03272010_ILSVRC2012_val_00001273, 224
n03670208_ILSVRC2012_val_00013054, 224
n02096177_ILSVRC2012_val_00032177, 24
n03710637_ILSVRC2012_val_00003825, 224
n04479046_ILSVRC2012_val_00043741, 24
n02101006_ILSVRC2012_val_00039268, 15
n03089624_ILSVRC2012_val_00041701, 224
n01514668_ILSVRC2012_val_00047137, 224
n04428191_ILSVRC2012_val_00034195, 224
n04606251_ILSVRC2012_val_00021959, 224
n04355933_ILSVRC2012_val_00004932, 224
n01514668_ILSVRC2012_val_00019721, 24
